timestamps,TP9,AF7,AF8,TP10,Right AUX,label
1533059838.771,30.273,37.598,28.320,12.695,-10.254,2
1533059838.775,14.648,38.574,28.320,14.648,57.617,2
1533059838.779,6.348,40.527,20.020,17.578,43.457,2
1533059838.783,28.809,38.086,16.602,17.090,-4.395,2
1533059838.787,45.410,37.109,20.996,14.160,16.602,2
1533059838.791,29.785,42.480,24.902,8.789,44.434,2
1533059838.795,13.672,41.016,22.461,10.742,-9.766,2
1533059838.798,7.324,42.969,24.902,14.160,-13.672,2
1533059838.802,31.250,41.016,23.926,17.090,65.918,2
1533059838.806,47.852,38.574,23.438,19.043,52.734,2
1533059838.810,36.621,42.480,26.367,20.508,24.414,2
1533059838.814,24.414,46.387,32.227,21.973,20.508,2
1533059838.818,5.859,48.828,37.598,15.137,-29.785,2
1533059838.822,22.461,48.828,31.738,15.137,-40.039,2
1533059838.826,51.270,45.898,31.250,23.438,-14.648,2
1533059838.830,40.039,42.969,27.832,15.137,49.316,2
1533059838.834,19.043,39.062,22.461,12.207,54.199,2
1533059838.838,-2.930,40.527,28.320,11.230,33.203,2
1533059838.841,12.207,40.527,33.691,7.812,3.906,2
1533059838.845,44.922,41.016,41.016,14.160,-22.461,2
1533059838.849,29.297,40.039,41.992,11.230,41.504,2
1533059838.853,12.695,37.598,31.738,4.883,67.383,2
1533059838.857,-3.906,32.227,22.949,0.977,64.453,2
1533059838.861,2.441,30.762,28.320,0.488,-13.184,2
1533059838.865,37.109,37.109,35.645,4.395,-8.301,2
1533059838.869,32.227,40.039,39.062,5.371,7.324,2
1533059838.873,10.742,40.527,40.527,0.488,-9.277,2
1533059838.877,-5.371,38.086,29.297,1.953,5.859,2
1533059838.880,6.348,36.133,28.320,7.324,-16.602,2
1533059838.884,42.480,38.086,35.645,9.277,25.391,2
1533059838.888,44.434,40.039,41.016,10.254,21.484,2
1533059838.892,27.344,42.969,42.969,10.742,-43.457,2
1533059838.896,10.254,48.828,41.016,9.766,-0.977,2
1533059838.900,11.719,47.852,41.504,10.254,53.711,2
1533059838.904,45.410,40.527,43.457,14.648,59.570,2
1533059838.908,52.246,38.086,49.316,18.555,64.453,2
1533059838.912,33.203,42.480,51.758,16.602,63.965,2
1533059838.916,9.277,45.898,41.016,6.348,34.180,2
1533059838.920,4.883,45.410,41.016,3.418,58.105,2
1533059838.923,40.527,43.945,44.922,9.277,29.297,2
1533059838.927,45.898,40.527,45.898,11.230,-12.207,2
1533059838.931,26.855,38.574,47.363,12.207,43.457,2
1533059838.935,13.184,38.086,43.945,13.184,38.574,2
1533059838.939,6.836,39.551,50.781,14.160,59.570,2
1533059838.943,41.016,41.992,59.082,22.949,69.336,2
1533059838.947,54.688,45.898,60.547,26.855,-20.020,2
1533059838.951,31.738,49.316,56.641,20.508,13.184,2
1533059838.955,14.648,48.828,47.852,11.230,33.691,2
1533059838.959,0.000,48.340,46.875,1.953,-45.410,2
1533059838.962,23.438,50.293,46.875,6.348,-23.926,2
1533059838.966,44.922,49.805,42.969,10.254,11.230,2
1533059838.970,26.855,47.363,43.945,4.395,5.371,2
1533059838.974,8.301,44.922,36.621,2.930,23.438,2
1533059838.978,-7.324,40.039,29.297,0.977,38.574,2
1533059838.982,11.719,38.086,29.297,3.418,8.301,2
1533059838.986,37.109,42.480,30.273,10.742,-6.836,2
1533059838.990,25.391,47.363,26.855,8.789,16.113,2
1533059838.994,7.324,48.340,26.855,4.395,-25.879,2
1533059838.998,-6.836,49.805,25.879,1.953,-43.945,2
1533059839.002,14.648,49.316,25.391,2.441,-28.809,2
1533059839.005,44.922,45.898,25.391,10.742,2.441,2
1533059839.009,31.738,45.898,20.508,9.766,30.762,2
1533059839.013,14.648,51.758,15.137,7.324,-14.648,2
1533059839.017,-3.906,51.270,13.672,7.812,19.043,2
1533059839.021,8.789,46.875,17.578,11.719,79.590,2
1533059839.025,45.898,47.363,18.066,21.484,46.875,2
1533059839.029,43.457,46.875,21.973,24.902,62.988,2
1533059839.033,26.855,46.387,26.855,26.855,31.738,2
1533059839.037,5.371,49.805,28.320,22.949,-8.789,2
1533059839.041,11.230,48.340,34.180,20.508,24.902,2
1533059839.045,38.086,40.039,38.574,18.555,8.301,2
1533059839.048,34.180,38.086,37.109,14.160,-22.949,2
1533059839.052,20.020,42.969,30.762,18.555,-20.508,2
1533059839.056,-1.953,43.457,27.832,16.113,35.645,2
1533059839.060,-2.930,41.016,25.879,8.301,53.711,2
1533059839.064,25.879,38.086,22.461,10.254,61.523,2
1533059839.068,26.855,37.109,26.367,14.160,99.121,2
1533059839.072,10.742,33.691,27.344,13.672,66.895,2
1533059839.076,-12.207,29.297,24.414,6.836,-22.949,2
1533059839.080,-17.578,30.273,27.832,1.465,-33.691,2
1533059839.084,19.531,28.809,28.320,8.301,29.297,2
1533059839.087,33.203,28.809,28.809,14.160,13.672,2
1533059839.091,15.625,35.645,30.273,8.301,0.000,2
1533059839.095,-3.418,34.180,29.785,6.836,23.438,2
1533059839.099,-10.742,26.855,34.180,6.348,36.621,2
1533059839.103,23.438,21.484,36.621,10.254,13.184,2
1533059839.107,35.645,21.973,40.527,9.766,43.457,2
1533059839.111,15.625,28.809,41.016,4.883,79.590,2
1533059839.115,3.418,27.344,36.133,9.277,64.453,2
1533059839.119,2.930,22.949,35.156,13.672,18.555,2
1533059839.123,26.367,23.438,37.109,14.160,4.395,2
1533059839.127,36.621,26.367,39.551,15.625,7.812,2
1533059839.130,27.344,28.320,32.227,17.090,61.523,2
1533059839.134,15.625,27.344,23.438,12.695,67.383,2
1533059839.138,5.371,28.320,26.855,9.277,37.109,2
1533059839.142,34.180,27.832,27.344,17.090,-1.953,2
1533059839.146,63.965,32.715,29.297,24.902,10.742,2
1533059839.150,47.363,35.156,35.156,16.602,37.109,2
1533059839.154,19.531,28.320,25.879,5.371,-15.137,2
1533059839.158,9.277,27.832,24.414,9.277,-21.973,2
1533059839.162,30.273,27.832,31.250,15.137,28.320,2
1533059839.166,42.480,26.855,27.832,14.648,42.969,2
1533059839.170,28.809,29.785,22.461,13.672,23.926,2
1533059839.173,11.230,30.273,25.391,15.137,75.195,2
1533059839.177,-7.324,30.273,31.250,13.184,32.715,2
1533059839.181,9.277,30.273,38.574,10.742,-18.555,2
1533059839.185,37.598,29.785,46.387,16.113,-18.066,2
1533059839.189,33.203,27.344,48.340,20.020,-76.172,2
1533059839.193,18.555,24.902,50.293,14.160,-53.223,2
1533059839.197,-0.977,24.902,48.828,6.836,55.176,2
1533059839.201,8.301,22.949,45.898,9.277,89.355,2
1533059839.205,36.621,20.020,41.992,11.719,69.824,2
1533059839.209,29.297,22.949,43.945,8.789,31.250,2
1533059839.212,17.090,30.273,51.270,15.625,-0.977,2
1533059839.216,2.441,32.715,50.293,17.090,-5.859,2
1533059839.220,4.395,33.691,48.340,10.254,-22.949,2
1533059839.224,35.156,34.180,46.387,12.695,31.250,2
1533059839.228,38.086,34.668,46.387,17.090,95.215,2
1533059839.232,20.508,36.621,45.410,14.160,93.262,2
1533059839.236,2.441,38.574,44.434,10.742,23.926,2
1533059839.240,4.395,35.645,46.875,7.324,7.812,2
1533059839.244,31.250,29.297,46.875,5.859,6.348,2
1533059839.248,34.668,31.250,49.316,7.324,37.598,2
1533059839.252,19.043,38.086,51.758,6.836,66.406,2
1533059839.255,1.465,42.969,52.734,5.371,25.391,2
1533059839.259,-1.465,43.457,52.734,2.930,-21.484,2
1533059839.263,31.738,40.527,53.223,6.348,-16.113,2
1533059839.267,38.086,40.039,54.199,9.277,0.977,2
1533059839.271,16.602,42.969,51.270,3.906,2.441,2
1533059839.275,2.441,45.410,46.875,1.465,4.883,2
1533059839.279,1.953,45.898,42.969,4.883,-18.555,2
1533059839.283,30.273,40.527,47.363,8.301,14.160,2
1533059839.287,39.551,34.668,54.688,5.859,36.621,2
1533059839.291,21.973,36.133,54.688,3.418,29.785,2
1533059839.295,7.812,42.480,52.246,4.883,-0.488,2
1533059839.298,0.488,46.875,57.129,4.883,-17.578,2
1533059839.302,29.785,47.852,57.129,11.719,46.875,2
1533059839.306,47.852,48.340,49.316,17.090,31.250,2
1533059839.310,28.320,46.387,49.316,14.160,-15.625,2
1533059839.314,3.418,39.551,56.152,7.812,60.547,2
1533059839.318,-11.230,34.180,61.035,1.465,53.711,2
1533059839.322,16.602,30.273,56.641,6.348,20.020,2
1533059839.326,38.574,27.832,53.223,12.695,26.367,2
1533059839.330,17.090,30.762,46.875,9.766,31.250,2
1533059839.334,-1.465,31.250,45.898,11.230,40.527,2
1533059839.337,-12.207,28.320,55.176,9.766,17.090,2
1533059839.341,4.883,28.320,58.594,1.953,-15.625,2
1533059839.345,31.738,30.273,48.828,4.883,-49.805,2
1533059839.349,26.855,33.691,41.504,8.789,-32.227,2
1533059839.353,12.207,39.062,41.504,8.789,22.949,2
1533059839.357,3.418,44.922,37.598,10.254,36.133,2
1533059839.361,12.695,41.016,41.504,10.742,7.324,2
1533059839.365,30.273,32.715,52.246,11.719,20.508,2
1533059839.369,25.391,31.250,48.340,15.137,37.598,2
1533059839.373,14.648,33.691,33.691,20.020,-8.789,2
1533059839.377,1.465,39.551,21.484,14.160,19.043,2
1533059839.380,14.648,47.852,24.902,10.742,72.754,2
1533059839.384,46.387,49.316,27.832,15.625,59.570,2
1533059839.388,44.434,46.387,30.273,20.508,25.879,2
1533059839.392,27.344,42.480,30.762,19.043,-10.254,2
1533059839.396,7.324,42.969,25.879,12.207,-27.344,2
1533059839.400,20.508,49.805,28.320,16.113,-15.137,2
1533059839.404,49.316,46.387,33.691,20.508,19.531,2
1533059839.408,42.969,38.574,40.527,21.973,45.410,2
1533059839.412,33.203,38.574,36.621,25.391,103.516,2
1533059839.416,16.602,42.969,31.738,24.414,55.664,2
1533059839.419,13.672,46.387,28.320,20.508,3.906,2
1533059839.423,39.062,40.527,20.996,17.090,-13.672,2
1533059839.427,34.668,37.598,30.273,15.137,0.000,2
1533059839.431,24.902,41.992,42.480,20.020,33.203,2
1533059839.435,13.184,39.062,45.898,22.949,-5.371,2
1533059839.439,7.324,35.645,47.363,17.578,-38.086,2
1533059839.443,37.598,38.574,41.992,14.648,-11.230,2
1533059839.447,39.062,42.480,37.598,9.766,41.016,2
1533059839.451,21.484,48.828,37.109,6.348,12.695,2
1533059839.455,6.836,52.246,36.621,5.371,11.719,2
1533059839.459,-3.906,50.781,34.180,1.465,3.418,2
1533059839.462,28.809,48.340,37.109,6.348,-14.648,2
1533059839.466,43.457,50.781,44.434,10.254,17.578,2
1533059839.470,24.414,47.852,41.504,5.371,25.879,2
1533059839.474,5.859,39.551,35.645,0.000,-55.176,2
1533059839.478,-4.883,37.109,37.109,-0.488,2.930,2
1533059839.482,19.531,31.738,38.574,4.883,99.609,2
1533059839.486,34.668,26.855,37.598,9.766,66.895,2
1533059839.490,24.902,30.273,40.527,12.207,76.660,2
1533059839.494,15.625,31.738,40.039,12.695,32.715,2
1533059839.498,4.395,32.715,38.574,10.742,8.301,2
1533059839.502,28.809,35.156,39.062,17.090,72.266,2
1533059839.505,51.270,37.109,43.945,23.438,62.988,2
1533059839.509,38.086,36.133,44.434,21.973,48.828,2
1533059839.513,25.879,35.156,43.457,24.414,-4.395,2
1533059839.517,10.742,37.109,50.293,22.461,-74.219,2
1533059839.521,28.320,39.062,52.734,18.555,-58.594,2
1533059839.525,55.176,41.016,51.758,20.996,12.695,2
1533059839.529,43.945,42.480,48.828,23.926,9.277,2
1533059839.533,25.391,43.457,47.852,22.949,-0.977,2
1533059839.537,1.465,41.016,48.828,16.113,0.488,2
1533059839.541,15.625,39.551,46.875,16.602,14.648,2
1533059839.544,48.340,39.062,41.504,23.926,21.484,2
1533059839.548,34.180,39.062,46.875,20.996,8.789,2
1533059839.552,17.090,34.668,48.828,19.043,7.324,2
1533059839.556,-0.977,25.391,40.527,20.508,10.742,2
1533059839.560,8.789,23.926,38.086,24.414,28.809,2
1533059839.564,50.293,27.832,33.691,31.250,13.184,2
1533059839.568,49.805,33.203,33.691,28.809,-6.348,2
1533059839.572,36.133,36.621,33.691,23.926,53.711,2
1533059839.576,22.949,37.109,31.250,27.344,49.316,2
1533059839.580,26.855,36.621,35.645,31.738,0.977,2
1533059839.584,54.199,33.203,37.598,29.297,-14.648,2
1533059839.587,56.641,30.273,36.621,29.785,-17.090,2
1533059839.591,36.621,32.715,35.156,32.715,-11.230,2
1533059839.595,9.277,27.832,33.691,24.414,35.645,2
1533059839.599,8.789,19.531,31.738,23.926,30.273,2
1533059839.603,45.410,17.578,35.645,33.203,43.457,2
1533059839.607,61.035,20.996,36.621,39.551,64.941,2
1533059839.611,51.270,28.320,28.320,38.086,37.598,2
1533059839.615,20.508,25.391,22.461,26.855,85.449,2
1533059839.619,10.742,18.066,25.879,21.973,57.129,2
1533059839.623,46.387,18.066,28.809,24.902,33.203,2
1533059839.627,55.664,20.020,22.949,30.762,36.621,2
1533059839.630,35.645,17.578,21.484,32.715,19.531,2
1533059839.634,14.648,15.625,22.949,27.832,45.898,2
1533059839.638,8.789,10.742,30.273,29.297,43.945,2
1533059839.642,42.969,8.789,36.133,39.062,2.441,2
1533059839.646,61.035,13.184,30.762,44.434,0.977,2
1533059839.650,50.293,20.508,28.320,42.480,-8.789,2
1533059839.654,32.715,17.578,28.809,34.180,-10.742,2
1533059839.658,11.719,12.695,28.809,27.832,3.906,2
1533059839.662,42.480,17.090,31.250,33.691,33.203,2
1533059839.666,71.289,20.020,35.156,41.992,-0.488,2
1533059839.669,50.293,19.531,38.574,41.504,-62.988,2
1533059839.673,25.391,21.484,37.109,36.621,16.113,2
1533059839.677,10.742,23.438,32.227,34.180,62.500,2
1533059839.681,33.203,20.020,34.668,39.062,-7.324,2
1533059839.685,66.406,22.949,31.738,51.758,48.340,2
1533059839.689,64.453,30.762,28.320,57.129,88.867,2
1533059839.693,40.039,30.273,35.645,49.805,61.035,2
1533059839.697,14.160,23.926,40.527,38.086,33.203,2
1533059839.701,40.527,23.926,45.410,44.922,46.387,2
1533059839.705,82.031,21.484,51.270,64.453,52.246,2
1533059839.709,79.102,21.484,52.734,67.871,16.113,2
1533059839.712,68.848,29.297,42.969,59.082,16.602,2
1533059839.716,55.176,34.668,32.227,52.734,5.859,2
1533059839.720,63.477,36.133,33.691,53.223,63.477,2
1533059839.724,89.844,27.832,29.297,56.152,47.363,2
1533059839.728,85.938,25.879,34.180,55.176,50.781,2
1533059839.732,79.590,33.691,41.504,65.430,84.961,2
1533059839.736,63.477,28.809,45.898,71.777,-14.160,2
1533059839.740,66.406,23.926,52.246,74.219,-15.625,2
1533059839.744,101.562,22.949,51.270,85.938,24.414,2
1533059839.748,102.051,22.461,52.734,94.238,-6.836,2
1533059839.752,93.750,25.391,56.641,102.051,33.691,2
1533059839.755,71.777,20.508,54.688,96.191,69.336,2
1533059839.759,67.871,17.090,56.152,88.379,-24.902,2
1533059839.763,104.004,17.578,56.641,101.562,-7.324,2
1533059839.767,97.656,16.602,58.594,104.004,68.359,2
1533059839.771,73.242,18.555,62.012,93.750,100.586,2
1533059839.775,66.406,22.949,54.199,99.121,69.336,2
1533059839.779,69.336,22.949,49.316,107.422,43.945,2
1533059839.783,98.633,21.484,42.969,106.445,87.402,2
1533059839.787,102.051,24.414,39.062,98.145,87.891,2
1533059839.791,83.496,24.414,37.109,92.773,44.434,2
1533059839.794,67.871,19.531,30.273,90.820,21.484,2
1533059839.798,62.500,20.996,39.062,85.938,63.477,2
1533059839.802,97.168,27.344,47.852,86.914,58.594,2
1533059839.806,108.887,29.785,46.875,88.867,21.484,2
1533059839.810,89.355,28.320,38.574,82.520,14.160,2
1533059839.814,71.289,22.949,30.273,77.148,-2.441,2
1533059839.818,61.035,20.996,34.668,74.707,-13.184,2
1533059839.822,88.379,21.484,31.738,79.102,-0.488,2
1533059839.826,100.586,22.949,31.250,83.984,33.203,2
1533059839.830,79.102,20.508,31.250,77.637,13.184,2
1533059839.834,62.500,17.090,26.855,77.637,7.812,2
1533059839.837,52.246,20.996,28.320,74.707,14.648,2
1533059839.841,76.172,20.996,26.367,68.359,-10.742,2
1533059839.845,94.727,19.043,26.855,66.895,31.250,2
1533059839.849,80.566,23.926,31.738,67.871,-5.371,2
1533059839.853,59.570,25.879,37.109,67.383,-35.156,2
1533059839.857,43.945,24.414,44.922,61.035,-9.766,2
1533059839.861,65.918,26.855,53.223,62.012,23.438,2
1533059839.865,88.867,27.344,51.270,69.824,77.148,2
1533059839.869,74.219,24.902,49.316,69.336,29.297,2
1533059839.873,53.711,26.367,52.734,63.965,21.973,2
1533059839.876,36.133,27.832,53.711,61.523,8.301,2
1533059839.880,48.828,29.785,49.316,57.617,2.441,2
1533059839.884,75.684,33.691,42.969,56.641,19.043,2
1533059839.888,72.754,35.156,39.062,60.547,5.859,2
1533059839.892,61.523,34.668,35.156,61.523,21.973,2
1533059839.896,41.016,32.227,36.133,56.152,-15.137,2
1533059839.900,54.688,32.715,39.551,52.734,29.785,2
1533059839.904,91.309,30.273,35.156,56.641,61.523,2
1533059839.908,85.938,26.367,35.156,58.105,20.020,2
1533059839.912,68.359,30.762,40.039,52.734,24.414,2
1533059839.916,53.711,34.180,32.227,52.246,68.359,2
1533059839.919,61.523,35.156,31.250,60.059,50.293,2
1533059839.923,91.797,36.621,35.645,62.012,0.000,2
1533059839.927,90.332,38.086,35.156,60.059,1.953,2
1533059839.931,76.172,40.039,36.133,62.500,-1.953,2
1533059839.935,59.082,41.504,31.738,59.082,-27.832,2
1533059839.939,52.734,36.133,31.250,51.270,50.781,2
1533059839.943,81.055,32.227,22.949,53.223,54.688,2
1533059839.947,79.590,37.109,19.531,52.734,33.691,2
1533059839.951,54.688,41.504,31.250,51.758,83.008,2
1533059839.955,32.715,39.551,30.273,50.293,40.039,2
1533059839.959,17.090,35.645,25.879,41.992,49.805,2
1533059839.962,43.457,34.668,25.879,42.969,49.316,2
1533059839.966,51.758,39.551,23.438,46.387,-0.488,2
1533059839.970,31.250,38.086,21.973,41.992,-12.695,2
1533059839.974,17.090,33.691,20.508,38.086,7.812,2
1533059839.978,15.625,35.156,21.484,37.109,38.086,2
1533059839.982,48.340,40.039,24.902,42.480,16.602,2
1533059839.986,64.453,38.086,22.949,46.875,12.695,2
1533059839.990,52.734,41.016,26.855,48.828,51.758,2
1533059839.994,35.156,47.852,28.809,43.457,59.570,2
1533059839.998,24.902,50.781,24.414,37.598,54.688,2
1533059840.001,56.152,51.758,23.926,41.016,-3.906,2
1533059840.005,71.777,48.828,25.391,41.504,-57.129,2
1533059840.009,62.012,52.246,28.320,38.574,29.785,2
1533059840.013,46.875,50.293,27.344,34.668,73.242,2
1533059840.017,36.621,44.922,24.902,31.738,85.449,2
1533059840.021,69.824,41.504,28.320,38.574,30.762,2
1533059840.025,90.820,39.551,28.320,42.969,-32.715,2
1533059840.029,77.148,40.039,31.250,44.434,-18.555,2
1533059840.033,57.129,39.551,31.250,43.945,-1.465,2
1533059840.037,38.574,37.598,27.344,40.527,25.391,2
1533059840.041,60.547,33.203,29.785,40.039,28.320,2
1533059840.044,85.938,29.297,27.832,45.898,16.602,2
1533059840.048,66.895,32.227,28.320,41.992,53.711,2
1533059840.052,38.086,32.715,26.855,30.273,1.465,2
1533059840.056,20.020,34.180,21.484,28.809,-68.359,2
1533059840.060,33.203,37.109,20.508,25.391,1.465,2
1533059840.064,49.316,34.668,28.809,21.973,36.621,2
1533059840.068,40.039,34.180,33.691,23.438,30.273,2
1533059840.072,28.809,34.668,28.320,24.414,28.809,2
1533059840.076,14.648,32.227,24.902,21.484,22.949,2
1533059840.080,22.949,33.691,20.020,20.996,20.020,2
1533059840.084,54.199,34.180,12.207,23.438,46.875,2
1533059840.087,55.176,35.156,18.066,20.996,29.785,2
1533059840.091,39.062,38.574,27.344,20.508,40.039,2
1533059840.095,27.832,34.180,24.902,24.902,40.039,2
1533059840.099,32.715,33.203,24.902,26.855,15.625,2
1533059840.103,61.523,39.062,29.785,34.180,-12.207,2
1533059840.107,64.941,42.969,31.250,42.480,18.555,2
1533059840.111,42.480,43.945,26.855,42.480,94.238,2
1533059840.115,16.113,45.898,26.855,39.551,62.988,2
1533059840.119,20.996,43.457,33.691,35.645,85.449,2
1533059840.123,51.270,39.062,32.227,37.109,55.176,2
1533059840.126,48.828,41.016,29.297,35.156,-21.484,2
1533059840.130,30.762,43.457,30.762,22.949,3.906,2
1533059840.134,15.137,42.969,29.297,21.484,6.836,2
1533059840.138,6.836,43.457,34.180,19.043,4.395,2
1533059840.142,38.574,41.992,36.621,20.020,-6.836,2
1533059840.146,53.711,39.062,32.227,24.902,38.574,2
1533059840.150,33.203,40.527,34.668,22.949,43.945,2
1533059840.154,15.137,42.969,34.668,24.414,30.273,2
1533059840.158,11.719,40.527,29.785,26.367,54.199,2
1533059840.162,42.969,37.598,23.438,28.320,-1.953,2
1533059840.166,58.105,39.062,23.926,33.203,-16.113,2
1533059840.169,37.109,40.527,30.762,31.250,-2.441,2
1533059840.173,21.973,44.922,37.109,29.297,-19.531,2
1533059840.177,19.531,50.781,41.992,29.785,44.922,2
1533059840.181,46.875,48.340,39.551,32.227,30.273,2
1533059840.185,67.383,44.434,37.598,38.574,-10.254,2
1533059840.189,50.781,42.969,40.527,36.621,14.160,2
1533059840.193,31.250,43.945,44.434,32.715,-22.949,2
1533059840.197,19.043,41.992,47.363,29.297,-4.395,2
1533059840.201,45.410,40.527,50.293,32.715,16.113,2
1533059840.205,69.824,41.504,51.270,40.039,63.965,2
1533059840.209,54.688,40.527,52.246,37.598,96.191,2
1533059840.212,35.645,41.016,44.922,32.715,81.543,2
1533059840.216,15.625,42.480,37.109,29.785,0.488,2
1533059840.220,33.691,45.410,38.086,32.715,-11.719,2
1533059840.224,62.500,43.945,34.668,31.738,15.625,2
1533059840.228,47.363,44.922,33.203,25.879,44.922,2
1533059840.232,33.203,51.758,36.133,27.832,51.270,2
1533059840.236,19.531,53.223,38.574,24.902,37.598,2
1533059840.240,31.738,52.246,42.480,27.344,65.918,2
1533059840.244,65.918,48.828,39.062,37.598,27.832,2
1533059840.248,60.547,49.316,42.480,41.016,-11.719,2
1533059840.251,39.062,50.781,45.898,39.551,-24.414,2
1533059840.255,19.531,48.828,43.945,33.203,-31.250,2
